#{"t_start": 1735814060.2260423, "env_id": "None"}
r,l,t
638.483576,30,363.515991
280.111264,209,363.804736
643.272211,40,363.863906
672.481615,21,363.890232
652.152024,38,363.94401
528.551161,103,364.085548
656.498358,26,364.123677
671.632272,22,364.151328
621.749914,57,364.231098
569.145097,85,364.345953
678.135013,12,364.364497
699.076122,3,364.367138
286.8308,261,366.086943
689.244202,13,366.104443
700.0,1,366.106175
379.254706,198,366.381447
628.991025,42,366.442601
674.256213,18,366.467106
679.329825,18,366.490769
698.528604,3,366.496329
658.403243,22,366.527942
-557.628495,754,367.572448
604.177453,54,367.650245
663.080808,33,367.693755
626.588883,58,367.776593
253.236585,274,368.16326
655.505129,29,368.203919
559.814474,99,368.34931
689.252272,13,368.368289
-73.846131,276,368.744869
-392.617653,496,370.720092
694.352061,3,370.724974
527.814385,128,370.909748
561.893828,71,371.010479
693.736291,6,371.021096
699.69511,2,371.025378
-93.571061,254,371.373244
100.041415,205,371.653867
350.905638,209,371.940944
598.943637,57,372.018268
-584.417462,647,372.903931
649.237036,45,372.968138
697.119568,5,372.972483
691.881855,9,372.988445
648.039122,31,373.028105
493.03919,108,374.452645
671.0823,16,374.475764
431.985159,143,374.682398
629.354297,35,374.730633
189.519614,265,375.115803
563.594962,82,375.234851
699.038449,2,375.236828
696.528229,6,375.248284
668.0215,26,375.284212
688.332563,10,375.298233
638.525047,43,375.359645
683.26726,13,375.378974
683.353565,12,375.397736
688.198037,8,375.407032
605.04916,42,375.468054
528.277516,85,375.591303
636.063358,35,375.644739
655.664666,38,375.696209
684.471204,13,375.71575
692.346609,5,375.722471
693.156926,8,375.735353
657.473864,26,375.774594
293.576447,234,376.11006
367.910394,162,376.347697
645.055475,28,376.387738
522.596024,120,376.559257
624.85025,42,376.618979
528.481724,78,376.729923
479.120155,139,376.930318
-1091.635663,800,379.341542
290.104206,221,379.653608
695.375625,6,379.664134
638.137411,40,379.7175
527.957409,82,379.837035
612.6823,47,379.90455
633.055391,46,379.973614
666.036333,21,380.001361
546.802916,78,380.115922
668.037174,21,380.144306
593.484809,68,380.242461
684.791848,12,380.260588
511.623097,79,380.374171
-1079.089389,800,382.890076
58.448085,348,383.397978
652.867844,43,383.460615
549.42426,98,383.603978
658.949895,41,383.664288
379.961099,178,383.918286
648.402346,21,383.95166
514.659805,116,384.111942
681.170057,12,384.122258
517.729851,133,384.303344
696.114965,8,384.314028
695.13394,5,384.323063
-887.101665,800,385.40416
681.403798,15,385.425498
535.259348,100,385.573252
660.257301,35,385.620308
629.317563,136,387.165841
519.051504,126,387.345166
630.19546,55,387.423309
563.054897,87,387.549287
555.824592,73,387.651333
631.544563,36,387.704555
678.323942,7,387.711355
677.695765,17,387.736494
664.917375,13,387.754136
670.958931,30,387.796575
682.40398,14,387.817394
592.230118,63,387.906423
696.821739,6,387.914175
517.108372,111,388.077445
683.141643,14,388.097214
624.571572,39,388.150567
660.682593,30,388.194178
664.168007,31,388.238543
607.361201,68,388.336716
619.586424,56,388.414969
-506.960581,558,389.210756
656.042283,31,389.254132
-1133.215043,800,391.735374
422.327357,132,391.914215
-1944.245918,800,392.896086
5.96017,351,393.253722
678.310399,15,393.274801
622.149922,41,393.333742
665.452741,22,393.364053
193.759919,267,393.74608
667.455141,28,393.785219
661.419298,23,393.816932
690.151692,11,393.834815
591.089476,49,393.902475
572.745142,64,395.353767
665.930214,21,395.385846
587.879491,59,395.470973
535.113597,98,395.611481
-1712.036369,800,396.667284
689.2176,9,396.674882
594.28146,63,396.727478
673.148742,18,396.751876
697.581728,3,396.754877
659.032055,26,396.79416
559.958605,83,396.908776
663.032596,23,396.941096
676.085569,17,396.966979
662.983339,27,397.003339
682.633987,18,397.030192
660.350818,25,397.065367
541.36921,103,397.211336
597.459134,62,397.300365
687.302977,8,397.309603
691.849578,8,397.324132
685.905812,8,397.332446
585.605137,70,397.433205
-126.43943,569,399.581791
611.060194,46,399.64835
513.00914,127,399.839905
657.615286,20,399.86542
671.512742,11,399.883139
110.909854,283,400.281707
688.132252,6,400.286977
472.103254,143,400.491181
684.287795,9,400.502221
670.893434,16,400.525459
464.887537,134,400.715937
690.164544,8,400.72522
694.491259,7,400.736774
672.858035,17,400.759384
650.6145,22,400.790713
602.126142,63,400.880015
672.597032,19,400.904363
691.612405,6,400.913754
676.671123,14,400.932857
614.076956,61,401.01498
655.154644,29,401.055304
-964.066031,800,402.157975
673.459139,14,402.176167
691.908048,10,402.189426
363.787928,179,403.849603
695.120046,4,403.853398
671.648545,18,403.879769
658.003124,30,403.923467
691.815222,4,403.931411
588.12485,92,404.062168
625.323171,27,404.10243
668.804116,26,404.141268
